央视IPV4,#genre#
河南卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.137:6144
黑龙江卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.85:8016
湖北卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.210:6567
湖南卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.84:8015
吉林卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.202:6147
江苏卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.88:8018
江西卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.19:6145
金鹰纪实,http://154.12.55.21/zb/zb.php?id=239.253.92.103:6054
辽宁卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.115:6056
山东卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.207:8109
深圳卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.86:8017
四川卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.16:6043
天津卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.91:8021
浙江卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.90:8020
BRTV纪实科教,http://154.12.55.21/zb/zb.php?id=239.253.93.190:6358
河北都市,http://154.12.55.21/zb/zb.php?id=239.253.92.172:6002
河北公共,http://154.12.55.21/zb/zb.php?id=239.253.92.175:6005
河北经济生活,http://154.12.55.21/zb/zb.php?id=239.253.92.171:6001
河北农民,http://154.12.55.21/zb/zb.php?id=239.253.92.176:6006
河北少儿科教,http://154.12.55.21/zb/zb.php?id=239.253.92.174:6004
河北卫视,http://154.12.55.21/zb/zb.php?id=239.253.92.154:6011
河北影视剧,http://154.12.55.21/zb/zb.php?id=239.253.92.173:6003
睛彩河北,http://154.12.55.21/zb/zb.php?id=239.253.92.104:6221
石家庄都市,http://154.12.55.21/zb/zb.php?id=239.253.92.95:8122
石家庄生活,http://154.12.55.21/zb/zb.php?id=239.253.92.94:8121
石家庄新闻综合,http://154.12.55.21/zb/zb.php?id=239.253.92.149:6035
石家庄娱乐,http://154.12.55.21/zb/zb.php?id=239.253.92.93:8120
第一剧场,http://154.12.55.21/zb/zb.php?id=239.253.92.18:6079
第一剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.138:6428
动漫秀场,http://154.12.55.21/zb/zb.php?id=239.253.93.225:6403
都市剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.227:6405
风云剧场,http://154.12.55.21/zb/zb.php?id=239.253.92.22:6073
风云剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.251:6429
风云音乐,http://154.12.55.21/zb/zb.php?id=239.253.92.111:8060
风云音乐,http://154.12.55.21/zb/zb.php?id=239.253.93.253:6431
风云足球,http://154.12.55.21/zb/zb.php?id=239.253.92.110:8061
风云足球,http://154.12.55.21/zb/zb.php?id=239.253.93.254:6432
怀旧剧场,http://154.12.55.21/zb/zb.php?id=239.253.92.98:6120
怀旧剧场,http://154.12.55.21/zb/zb.php?id=239.253.93.252:6430
欢笑剧场4K,http://154.12.55.21/zb/zb.php?id=239.253.93.223:6401
嘉佳卡通,http://154.12.55.21/zb/zb.php?id=239.253.93.203:6381
金鹰卡通,http://154.12.55.21/zb/zb.php?id=239.253.92.163:8055
梨园,http://154.12.55.21/zb/zb.php?id=239.253.92.152:8086
梨园,http://154.12.55.21/zb/zb.php?id=239.253.93.133:6441
新动漫,http://154.12.55.21/zb/zb.php?id=239.253.93.217:6395
优漫卡通,http://154.12.55.21/zb/zb.php?id=239.253.93.204:6382

CCTV2,http://liveop.cctv.cn/hls/CCTV28bee868714f04ea2af79947bb9b46fc3H/playlist.m3u8
CCTV-4K超高清,http://27.222.3.214/liveali-tp4k.cctv.cn/live/4K10M.stream/playlist.m3u8
CCTV6-电影,http://mobilelive-ds.ysp.cctv.cn/ysp/2013693901.m3u8




央卫IPV4②,#genre#

CCTV1,http://120.77.28.4:8648/mgu.php?id=cctv1
CCTV2,http://120.77.28.4:8648/mgu.php?id=cctv2
CCTV3,http://120.77.28.4:8648/mgu.php?id=cctv3
CCTV4,http://120.77.28.4:8648/mgu.php?id=cctv4
CCTV4欧洲,http://120.77.28.4:8648/mgu.php?id=cctv4o
CCTV4美洲,http://120.77.28.4:8648/mgu.php?id=cctv4a
CCTV5,http://120.77.28.4:8648/mgu.php?id=cctv5
CCTV5+,http://120.77.28.4:8648/mgu.php?id=cctv5p
CCTV6,http://120.77.28.4:8648/mgu.php?id=cctv6
CCTV7,http://120.77.28.4:8648/mgu.php?id=cctv7
CCTV8,http://120.77.28.4:8648/mgu.php?id=cctv8
CCTV9,http://120.77.28.4:8648/mgu.php?id=cctv9
CCTV10,http://120.77.28.4:8648/mgu.php?id=cctv10
CCTV11,http://120.77.28.4:8648/mgu.php?id=cctv11
CCTV12,http://120.77.28.4:8648/mgu.php?id=cctv12
CCTV13,http://120.77.28.4:8648/mgu.php?id=cctv13
CCTV14,http://120.77.28.4:8648/mgu.php?id=cctv14
CCTV15,http://120.77.28.4:8648/mgu.php?id=cctv15
CCTV17,http://120.77.28.4:8648/mgu.php?id=cctv17





央卫IPV4③(P),#genre#

CCTV1,P2p://generationnexxxt.com:19806/cff3529e8cf64e3195f997c50b5052e6
CCTV2,P2p://generationnexxxt.com:19806/db4a43b89aa1499d805620313fef2e71
CCTV3,P2p://generationnexxxt.com:19806/e8a953ef11004ab2abd43ddb5d63d1f6
CCTV4,P2p://generationnexxxt.com:19806/b76db7e51c6c481e812ff0a137cdbea4
CCTV5,P2p://generationnexxxt.com:19806/38c87f18f93c440594b45fd7de89a768
CCTV5+,P2p://generationnexxxt.com:19806/7ed1624a62004620bfecc83fe0b70935
CCTV6,P2p://generationnexxxt.com:19806/bcd8bbb9c46540a98045c37dce48b29a
CCTV7,P2p://generationnexxxt.com:19806/677201cbfea64afe9b67d634efc72def
CCTV8,P2p://generationnexxxt.com:19806/2ef18f81383a43d9a3148599842d6ea9
CCTV9,P2p://generationnexxxt.com:19806/b36c45df61324a349d67ee7408601031
CCTV10,P2p://generationnexxxt.com:19806/d57481ce990f40b1afe524a7a81a610b
CCTV11,P2p://generationnexxxt.com:19806/56da32afe6014171aa04ca3b935c4401
CCTV12,P2p://generationnexxxt.com:19806/a0785ee578944dfeb5f151b7cb19b9fa
CCTV13,P2p://generationnexxxt.com:19806/03b4efeb3d8a4a45b3ebe9aee326f7c7
CCTV14,P2p://generationnexxxt.com:19806/0170decf55974c7ca5439f8ae263aab4
CCTV15,P2p://generationnexxxt.com:19806/7e9868749080472c8e75bbec62dc630f
CCTV16,P2p://generationnexxxt.com:19806/3bb4c4f6ec8d45db81ede1415820dba0
CCTV17,P2p://generationnexxxt.com:19806/d155cd0903944373a0c13e8164532313
北京卫视,P2p://generationnexxxt.com:19806/d2ea1b4a7c74410b8de4136e30ae7b2d
天津卫视,P2p://generationnexxxt.com:19806/818900f94ecf40fda9d1282dd0b33441
河北卫视,P2p://generationnexxxt.com:19806/13f87c15bde74ae28102c7d331e106cc
黑龙江卫视,P2p://generationnexxxt.com:19806/fdba90ed9e0041d98fb116a664573d2e
辽宁卫视,P2p://generationnexxxt.com:19806/0aa24e83127d4d2d9553c752a8094da3
东方卫视,P2p://generationnexxxt.com:19806/c7fc89a2a8d945b19daa07096c12e42b
江苏卫视,P2p://generationnexxxt.com:19806/f95840142df04a67a3db7012b3569716
浙江卫视,P2p://generationnexxxt.com:19806/f101da0f3c544cc3a499e82c6e561a69
江西卫视,P2p://generationnexxxt.com:19806/477ff2c414c549da8b906d0d7ffeeac7
山东卫视,P2p://generationnexxxt.com:19806/441cb2c4eed844bfa73148dcdf3297bf
厦门卫视,P2p://147.135.39.171:9906/66989e4800003e18fef0c43e20101cad
湖北卫视,P2p://generationnexxxt.com:19806/79622112b1af4da68c42483c703267ca
湖南卫视,P2p://generationnexxxt.com:19806/574306706ece47c88344ceb79b7bb16d
深圳卫视,P2p://generationnexxxt.com:19806/71edbe1ca1fa4c9db07edfa89c102d8c
广东卫视,P2p://generationnexxxt.com:19806/679ce468c0514f3f87a37a48764e1bf2
广西卫视,P2p://generationnexxxt.com:19806/f5541215f4f54354b0a483d7beeb6636
重庆卫视,P2p://generationnexxxt.com:19806/9ff3b09430d540c7b65e66e881d8bc50
云南卫视,P2p://generationnexxxt.com:19806/d4447e3131fc4647a545b6304e14135f
星空卫视,P2p://generationnexxxt.com:19806/e8fc863e98694c568c1abf29190c149c
大湾区卫视,P2p://generationnexxxt.com:19806/eb2b80bc4d474bb5af212f143dad1f6c
珠江台,P2p://generationnexxxt.com:19806/23c2d0324c6c4fda82b51ef3a8d00d5b
快乐垂钓,P2p://generationnexxxt.com:19806/eaa3539d812f45878c95f848a77cfaea
魅力足球,P2p://generationnexxxt.com:19806/c414fe01cc5d4df6ab33665b5bfa0aff
新视觉体育,P2p://generationnexxxt.com:19806/cafb9b4fc3c646afa2cb75fd31b6f493
广东体育,P2p://generationnexxxt.com:19806/95d8daecca5748ba879dc56358503f84
私人影院,P2p://generationnexxxt.com:19806/1b0075d4c3324fcea02675e856556cd0
Channel [V],P2p://generationnexxxt.com:19806/b0e9c93b93a140df812f05eb754072a0
CHC动作电影,P2p://generationnexxxt.com:19806/ba97d7744f9b4bbaac3d6bb6b9e3798b
广东影视,P2p://generationnexxxt.com:19806/c77392e78511404799e2e8efd0635304
CHC高清电影,P2p://generationnexxxt.com:19806/c77364a223374152b5dfccd162cc159a
CHC家庭影院,P2p://generationnexxxt.com:19806/9151cec1ea824240b5ee3be1a48ae2c9
五星体育,P2p://generationnexxxt.com:19806/f8ad64b9615d47ea9ab01611bd20933a
湖南卫视(B),P2p://generationnexxxt.com:19806/c59fa3c310684dc88124203403e3c863
珠江台(B),P2p://generationnexxxt.com:19806/011da3ef8f5642f7b0d5846810e45550
大湾区卫视(B),P2p://generationnexxxt.com:19806/6863785fe80440b58c08cc04b19caa7a
新视觉体育(B),P2p://generationnexxxt.com:19806/ce7ba79bbe664df9a9539298313a35be
CCTV1(B),P2p://generationnexxxt.com:19806/01803b4a49244bbeb8ae6a184892e94c
CHC高清电影(B),P2p://generationnexxxt.com:19806/71dc6da8b03a42059dae9204b5395a89
CHC家庭影院(B),P2p://generationnexxxt.com:19806/8083b7def9404a41808df7039034cac8
CHC动作电影(B),P2p://generationnexxxt.com:19806/3dd6b903d6c84def8c6d24db55156032
浙江卫视(B),P2p://generationnexxxt.com:19806/e3eac6cb435e49049773a5101e2446fa
重温经典频道,P2p://generationnexxxt.com:19806/448f8be690774f2da78e712d7bc43421


港.台,#genre#

翡翠台,https://judy.mytvsuper.us.kg/stream/tvb/feicui/master.m3u8?u=btjson&p=213f2541f159ac2ec56f4173f3731fdd6ac1ea725a0c7892870cf85ea22cb3cc
TVB 翡翠台,https://sxj.livednow.us.kg/ziyong?id=feicui
翡翠台高清,http://14.19.145.33:9981/stream/channelid/1202627090?&profile=pass
明珠台高清,http://14.19.145.33:9981/stream/channelid/1099821014?&profile=pass
翡翠台(p),P2p://147.135.39.171:9906/66430d4f000a06ccb0b20a650b4b5d65
翡翠台(备),P2p://147.135.39.171:9906/66430d4f000d5d62b0b20b3f5bac56f2
翡翠台(B),P2p://generationnexxxt.com:19806/2c1ef45c2c174f5c8df4d049e1cbccfd
黄金翡翠台(B),P2p://generationnexxxt.com:19806/99b70f5afa114465aa463db0cfed6569
无线新闻,http://live.cooltv.top/tv/tvb.php?id=0
无线新闻,https://tv.iill.top/tvb/4
凤凰卫视 资讯台,https://sxj.livednow.us.kg/ziyong?id=phtv-info
凤凰卫视 中文台,https://sxj.livednow.us.kg/ziyong?id=phtv-cn
凤凰卫视 香港台,https://sxj.livednow.us.kg/ziyong?id=phtv-hk
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8

凤凰中文台,P2p://generationnexxxt.com:19806/64e1ab2a000417167359b3ca0417008f
凤凰资讯台,P2p://generationnexxxt.com:19806/3f7b6ed02526445e89ce536992d04ef5
凤凰香港台,P2p://generationnexxxt.com:19806/51ed8623722a469f8caa15a0e12a6761
凤凰资讯(UA改为iPhone),http://148.135.93.213:81/phenix.php?id=fhzx
凤凰中文(UA改为iPhone),http://148.135.93.213:81/phenix.php?id=fhzw
凤凰香港(UA改为iPhone),http://148.135.93.213:81/phenix.php?id=fhhk
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
RTHK34,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
大爱,https://pulltv1.wanfudaluye.com/live/tv1.m3u8
大爱2,https://pulltv2.wanfudaluye.com/live/tv2.m3u8
台湾番薯台,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
无线娱乐频道,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
香港33台高清,https://epg.pw/stream/00ea10452b568a8e587ebece8311785afe7f33c41437de0a68839e6392d45dfc.m3u8
香港34台高清,https://epg.pw/stream/16e85bed392dd123c9d057343c09e2310c6975d4866da8c92f7b0127fa865523.m3u8
香港35台高清,https://epg.pw/stream/cabd18457f278cda40ac160bccabf77a6b0ad341e50a00bd62620d78819dd220.m3u8
香港35台高清,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream02/streamPlaylist.m3u8
耀才财经台,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
番薯,http://61.216.67.119:1935/TWHG/E1/chunklist_w7058102.m3u8
亚洲武侠,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
星空,http://nas.jumping.wang:5555/udp/239.93.0.156:2193
RTHK33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
RTHK33频道,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
RTHK34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream05/streamPlaylist.m3u8
RTHK34频道,https://epg.pw/stream/6e369058eba43ac78a0c076f78eaa1227afd471bdccf9df70077738d1152e0ba.m3u8
RTHK34频道,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
RTHK35频道,https://rthktv35-live.akamaized.net/hls/live/2101643/RTHKTV35/stream05/streamPlaylist.m3u8
星光综合,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
环球电视,http://zb.xzxwhcb.com:9999/hls/world.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
美亚C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
TVB无线星河,http://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
大立电视台,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
无线娱乐新闻,https://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
TVB星河粤语,https://edge6a.v2h-cdn.com/xinghe/xinghe.stream/chunklist.m3u8
TVB星河粤语,https://v2h.jdshipin.com/xinghe/xinghe.stream/chunklist.m3u8
CCTV1港澳版(RTHK33),https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream05/streamPlaylist.m3u8
台湾Plus,https://bcovlive-a.akamaihd.net/rce33d845cb9e42dfa302c7ac345f7858/ap-northeast-1/6282251407001/playlist.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
香港面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
香港开电视 / HKSTV-HKS,http://www.dalitv.com.tw:4568/live/dali/index.m3u8
香港32台,https://rthktv32-live.akamaized.net/hls/live/2036819/RTHKTV32/stream5/streamPlaylist.m3u8
娱乐新闻台,https://edge6a.v2h-cdn.com/enew/enew.stream/chunklist.m3u8
TVB 娱乐新闻台,http://v2h.jdshipin.com/enew/enew.stream/chunklist.m3u8
财经资讯台,http://php.jdshipin.com:8880/smt.php?id=tvbcaijing_twn
功夫台,http://v2h.jdshipin.com/asia_action/asia_action.stream/chunklist.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php

CCTV6,http://ygbh.live/1905.php?id=cctv6
1905国内电影,http://ygbh.live/1905.php?id=1905a
1905国外电影,http://ygbh.live/1905.php?id=1905b
探索,http://61.221.215.25:8800/hls/1/index.m3u8
TVBS新闻,http://61.221.215.25:8800/hls/9/index.m3u8
动漫,http://61.221.215.25:8800/hls/40/index.m3u8
八大戏剧台,http://61.221.215.25:8800/hls/39/index.m3u8
三立戏剧台,http://61.221.215.25:8800/hls/41/index.m3u8
AMC电影,http://61.221.215.25:8800/hls/43/index.m3u8
凤凰资讯,http://61.221.215.25:8800/hls/47/index.m3u8
纬来精采,http://61.221.215.25:8800/hls/48/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
NHK,http://61.221.215.25:8800/hls/51/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8

民视台湾台,http://wanjiatv.net/tv/4g01.php?p=3
民视,http://wanjiatv.net/tv/4g02.php?p=3
民视第一台,http://wanjiatv.net/tv/4g03.php?p=3
民视综艺台,http://wanjiatv.net/tv/4g04.php?p=3
非凡新闻,http://wanjiatv.net/tv/4g10.php?p=3

凤凰资讯台,http://php.jdshipin.com:8880/xsj.php?id=phtv-info
凤凰卫视台,http://php.jdshipin.com:8880/xsj.php?id=phtv-cn
凤凰香港台,http://php.jdshipin.com:8880/xsj.php?id=phtv-hk
now爆谷台,http://php.jdshipin.com:8880/xsj.php?id=baogu-movies
now星影台,http://php.jdshipin.com:8880/xsj.php?id=now-baogu-superstars
美亚电影台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
天映频道台,http://php.jdshipin.com:8880/xsj.php?id=celestial
天映经典台,http://php.jdshipin.com:8880/xsj.php?id=cccm
有线新闻台,http://php.jdshipin.com:8880/xsj.php?id=hoy-info
无线新闻台,http://php.jdshipin.com:8880/xsj.php?id=tvb-news
now新闻台,http://php.jdshipin.com:8880/xsj.php?id=now-news
无线Plus台,http://php.jdshipin.com:8880/xsj.php?id=tvb-plus
无线翡翠台,http://php.jdshipin.com:8880/xsj.php?id=feicui
无线翡翠备,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct3
无线华丽台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=huali
无线明珠台,http://php.jdshipin.com:8880/xsj.php?id=pear
有线综讯台,http://php.jdshipin.com:8880/xsj.php?id=hoytv
有线赛马台,http://php.jdshipin.com:8880/xsj.php?id=hkc18
now赛马台,http://php.jdshipin.com:8880/xsj.php?id=now-668
now紫金台,http://php.jdshipin.com:8880/xsj.php?id=now-jelli
now华剧台,http://php.jdshipin.com:8880/xsj.php?id=now-chinese-drama
now剧集台,http://php.jdshipin.com:8880/xsj.php?id=now-viu-drama
now直播台,http://php.jdshipin.com:8880/xsj.php?id=now-direct
now体育台,http://php.jdshipin.com:8880/xsj.php?id=now-sports-prime
now英超台,http://php.jdshipin.com:8880/xsj.php?id=now-sports-premier-league1
VIUTV粤台,http://php.jdshipin.com:8880/xsj.php?id=viutv
VIUTV粤备,http://php.jdshipin.com:8880/TVOD/iptv.php?id=viutv
Astr剧集台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=aod
无线星河台,http://php.jdshipin.com:8880/xsj.php?id=tvb-xinghe
无线星河备,http://php.jdshipin.com:8880/TVOD/iptv.php?id=xinghe
无线娱乐台,http://php.jdshipin.com:8880/xsj.php?id=TVB ylxw
黄金翡翠台,http://php.jdshipin.com:8880/xsj.php?id=golden-jade
黄金华剧台,http://php.jdshipin.com:8880/xsj.php?id=golden-chinese-drama
无线华剧台,http://php.jdshipin.com:8880/xsj.php?id=tvb-dram
无线亚剧台,http://php.jdshipin.com:8880/xsj.php?id=tvb-asia-drama
无线粤片台,http://php.jdshipin.com:8880/xsj.php?id=tvb-yueyu
千禧经典台,http://php.jdshipin.com:8880/xsj.php?id=tvb-classic
千禧经典备,http://php.jdshipin.com:8880/TVOD/iptv.php?id=tvbc
RTHK-31台,http://php.jdshipin.com:8880/xsj.php?id=rthk31
RTHK-32台,http://php.jdshipin.com:8880/xsj.php?id=rthk32
HBO频道台,http://php.jdshipin.com:8880/xsj.php?id=Now-HBO
HBO强档台,http://php.jdshipin.com:8880/xsj.php?id=now-hbo-hits
HBO家庭台,http://php.jdshipin.com:8880/xsj.php?id=now-hbof-amily
HBO原创台,http://php.jdshipin.com:8880/xsj.php?id=now-hbo-signature
THrill-电影,http://php.jdshipin.com:8880/xsj.php?id=thrill




港台综合(挂梯),#genre#

ELTA體育1,https://www.mytvsuper.us.kg/anbo.php?id=2729
ELTA體育1-備,https://www.mytvsuper.us.kg/anbo.php?id=192
ELTA體育2,https://www.mytvsuper.us.kg/anbo.php?id=2730
ELTA體育2-備,https://www.mytvsuper.us.kg/anbo.php?id=193
ELTA體育3-備2,https://www.mytvsuper.us.kg/anbo.php?id=194
ELTA體育3,https://www.mytvsuper.us.kg/anbo.php?id=2731
ELTA體育3台-備,https://www.mytvsuper.us.kg/anbo.php?id=2722
ELTA體育4,https://www.mytvsuper.us.kg/anbo.php?id=2820
ELTA體育4-備,https://www.mytvsuper.us.kg/anbo.php?id=3255
緯來體育,https://www.mytvsuper.us.kg/anbo.php?id=118
緯來體育,https://www.mytvsuper.us.kg/anbo.php?id=2732
FOX Sport 1,https://www.mytvsuper.us.kg/anbo.php?id=2791
FOX Sport 2,https://www.mytvsuper.us.kg/anbo.php?id=1132
Eleven Sport 1,https://www.mytvsuper.us.kg/anbo.php?id=3224
Eleven Sport 2,https://www.mytvsuper.us.kg/anbo.php?id=301
Z頻道,https://www.mytvsuper.us.kg/anbo.php?id=1130
博斯無限,https://www.mytvsuper.us.kg/anbo.php?id=381
博斯無限,https://www.mytvsuper.us.kg/anbo.php?id=2797
博斯無限2,https://www.mytvsuper.us.kg/anbo.php?id=426
博斯無限2,https://www.mytvsuper.us.kg/anbo.php?id=2798
博斯網球,https://www.mytvsuper.us.kg/anbo.php?id=498
博斯高球1,https://www.mytvsuper.us.kg/anbo.php?id=377
博斯高球2,https://www.mytvsuper.us.kg/anbo.php?id=378
博斯魅力,https://www.mytvsuper.us.kg/anbo.php?id=175
博斯運動1,https://www.mytvsuper.us.kg/anbo.php?id=379
博斯運動2,https://www.mytvsuper.us.kg/anbo.php?id=380
TRACE Sport Stars,https://www.mytvsuper.us.kg/anbo.php?id=1037
歐洲體育,https://www.mytvsuper.us.kg/anbo.php?id=1342
魅力足球,https://www.mytvsuper.us.kg/anbo.php?id=464
BeIN Sport News,https://www.mytvsuper.us.kg/anbo.php?id=2402
BeIN Sport 1,https://www.mytvsuper.us.kg/anbo.php?id=2403
BeIN Sport 2,https://www.mytvsuper.us.kg/anbo.php?id=2404
BeIN Sport 3,https://www.mytvsuper.us.kg/anbo.php?id=2405
BeIN Sport 4,https://www.mytvsuper.us.kg/anbo.php?id=2406
BeIN Sport 5,https://www.mytvsuper.us.kg/anbo.php?id=2407
BeIN Sport 6,https://www.mytvsuper.us.kg/anbo.php?id=2408
BeIN Sport 7,https://www.mytvsuper.us.kg/anbo.php?id=2409
BeIN Sport 8,https://www.mytvsuper.us.kg/anbo.php?id=2410
BeIN Sport 9,https://www.mytvsuper.us.kg/anbo.php?id=2411
BeIN Sport 10,https://www.mytvsuper.us.kg/anbo.php?id=2412
BeIN Sport 11,https://www.mytvsuper.us.kg/anbo.php?id=2413
BeIN Sport 12,https://www.mytvsuper.us.kg/anbo.php?id=2414
Bein Sport 13,https://www.mytvsuper.us.kg/anbo.php?id=2415
Bein Sport 15,https://www.mytvsuper.us.kg/anbo.php?id=2416
Bein sports,https://www.mytvsuper.us.kg/anbo.php?id=2417
Bein Sport 14,https://www.mytvsuper.us.kg/anbo.php?id=2418
J SPORTS 1,https://www.mytvsuper.us.kg/anbo.php?id=129
J SPORTS 2,https://www.mytvsuper.us.kg/anbo.php?id=130
J SPORTS 3,https://www.mytvsuper.us.kg/anbo.php?id=131
J SPORTS 4,https://www.mytvsuper.us.kg/anbo.php?id=132
mlb  network,https://www.mytvsuper.us.kg/anbo.php?id=3250
BTN,https://www.mytvsuper.us.kg/anbo.php?id=3256
mlb  network,https://www.mytvsuper.us.kg/anbo.php?id=3251
bt espn hd,https://www.mytvsuper.us.kg/anbo.php?id=2790
ESPN 1,https://www.mytvsuper.us.kg/anbo.php?id=1182
ESPN 2,https://www.mytvsuper.us.kg/anbo.php?id=2789
NBA,https://www.mytvsuper.us.kg/anbo.php?id=2792
NBA TV US,https://www.mytvsuper.us.kg/anbo.php?id=1185
Fox Sport 2,https://www.mytvsuper.us.kg/anbo.php?id=1187
TSN 1,https://www.mytvsuper.us.kg/anbo.php?id=1273
TSN 2,https://www.mytvsuper.us.kg/anbo.php?id=1274
TSN 3,https://www.mytvsuper.us.kg/anbo.php?id=1275
TSN 4,https://www.mytvsuper.us.kg/anbo.php?id=1276
